route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SIM1C,YU_D6-Weekday,YU_D6-Weekday-072500_SIM1_547,MIDTOWN via CHURCH ST via 6 AV,0,40087309,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-082700_SIM1_574,MIDTOWN via CHURCH ST via 6 AV,0,40087316,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-084500_SIM1_575,MIDTOWN via CHURCH ST via 6 AV,0,40087317,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-090200_SIM6_666,MIDTOWN via CHURCH ST via 6 AV,0,40087320,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-091700_SIM10_590,MIDTOWN via CHURCH ST via 6 AV,0,40087321,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-099000_MISC_767,MIDTOWN via CHURCH ST via 6 AV,0,40087322,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-102000_SIM1_560,MIDTOWN via CHURCH ST via 6 AV,0,40087512,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-114000_SIM1_567,MIDTOWN via CHURCH ST via 6 AV,0,40087324,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-120000_SIM1_574,MIDTOWN via CHURCH ST via 6 AV,0,40087330,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-126000_SIM1_575,MIDTOWN via CHURCH ST via 6 AV,0,40087510,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-132000_SIM1_569,MIDTOWN via CHURCH ST via 6 AV,0,40087325,SIM1C0104
SIM10,YU_D6-Weekday,YU_D6-Weekday-034100_MISC_718,MIDTOWN via 23 ST via 6 AV,0,40087294,SIM100087
SIM1C,YU_D6-Weekday,YU_D6-Weekday-045000_MISC_718,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087294,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-062000_MISC_728,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087297,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-066000_MISC_742,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087301,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-068000_MISC_724,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087529,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-070000_MISC_738,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087299,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-072000_SIM1_566,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087300,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-078000_MISC_712,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087304,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-080400_SIM1_562,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087305,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-082800_SIM1_568,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087306,SIM1C0110
